Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,,
2022-03-03,287.9287414550781,295.9200134277344,303.1300048828125,294.04998779296875,302.8900146484375,27314500
2022-03-04,282.0323486328125,289.8599853515625,295.6600036621094,287.1700134277344,294.2900085449219,32356500
2022-03-07,271.37811279296875,278.9100036621094,289.69000244140625,278.5299987792969,288.5299987792969,43157200
2022-03-08,268.40069580078125,275.8500061035156,283.9599914550781,270.0,277.79998779296875,48159500
2022-03-09,280.7090759277344,288.5,289.6000061035156,280.7799987792969,283.44000244140625,35204500
2022-03-10,277.877685546875,285.5899963378906,286.6000061035156,280.5799865722656,283.0199890136719,30628000
2022-03-11,272.50677490234375,280.07000732421875,289.510009765625,279.42999267578125,287.9599914550781,27209300
2022-03-14,268.97479248046875,276.44000244140625,285.3999938964844,275.82000732421875,280.3399963378906,30660700
2022-03-15,279.39556884765625,287.1499938964844,287.82000732421875,278.7300109863281,280.3500061035156,34245100
2022-03-16,286.4400329589844,294.3900146484375,294.57000732421875,283.20001220703125,289.1099853515625,37826300
2022-03-17,287.24761962890625,295.2200012207031,295.6099853515625,289.3699951171875,293.2900085449219,30816600
2022-03-18,292.31695556640625,300.42999267578125,301.0,292.7300109863281,295.3699951171875,43390600
2022-03-21,291.0812683105469,299.1600036621094,300.1400146484375,294.8999938964844,298.8900146484375,28351200
2022-03-22,295.8489074707031,304.05999755859375,305.0,298.7699890136719,299.79998779296875,27599700
2022-03-23,291.4023742675781,299.489990234375,303.2300109863281,297.7200012207031,300.510009765625,25715400
2022-03-24,295.8878479003906,304.1000061035156,304.20001220703125,298.32000732421875,299.1400146484375,24484500
2022-03-25,295.47918701171875,303.67999267578125,305.5,299.2900085449219,305.2300109863281,22566500
2022-03-28,302.3096008300781,310.70001220703125,310.79998779296875,304.3299865722656,304.3299865722656,29578200
2022-03-29,306.8924560546875,315.4100036621094,315.82000732421875,309.04998779296875,313.9100036621094,30393400
2022-03-30,305.38427734375,313.8599853515625,315.95001220703125,311.5799865722656,313.760009765625,28163600
2022-03-31,299.984130859375,308.30999755859375,315.1400146484375,307.8900146484375,313.8999938964844,33422100
2022-04-01,301.06414794921875,309.4200134277344,310.1300048828125,305.5400085449219,309.3699951171875,27110500
2022-04-04,306.46435546875,314.9700012207031,315.1099853515625,309.7099914550781,310.0899963378906,24289600
2022-04-05,302.4847412109375,310.8800048828125,314.8699951171875,309.8699951171875,313.2699890136719,23156700
2022-04-06,291.41204833984375,299.5,307.0,296.7099914550781,305.19000244140625,40110400
2022-04-07,293.2315368652344,301.3699951171875,303.6499938964844,296.3500061035156,296.6600036621094,31411200
2022-04-08,288.9504089355469,296.9700012207031,301.1199951171875,296.2799987792969,300.44000244140625,24361900
2022-04-11,277.556640625,285.260009765625,292.6099853515625,285.0,291.7900085449219,34569300
2022-04-12,274.4429931640625,282.05999755859375,290.739990234375,280.489990234375,289.239990234375,30966700
2022-04-13,279.8529052734375,287.6199951171875,288.5799865722656,281.29998779296875,282.7300109863281,21907200
2022-04-14,272.2732238769531,279.8299865722656,288.30999755859375,279.32000732421875,288.0899963378906,28221600
2022-04-18,272.9445495605469,280.5199890136719,282.4599914550781,278.3399963378906,278.9100036621094,20778000
2022-04-19,277.59552001953125,285.29998779296875,286.1700134277344,278.4100036621094,279.3800048828125,22297700
2022-04-20,278.6269226074219,286.3599853515625,289.70001220703125,285.3699951171875,289.3999938964844,22906700
2022-04-21,273.22674560546875,280.80999755859375,293.29998779296875,280.05999755859375,288.5799865722656,29454600
2022-04-22,266.6298828125,274.0299987792969,283.20001220703125,273.3800048828125,281.67999267578125,29405800
2022-04-25,273.13922119140625,280.7200012207031,281.1099853515625,270.7699890136719,273.2900085449219,35678900
2022-04-26,262.92279052734375,270.2200012207031,278.3599853515625,270.0,277.5,46518400
2022-04-27,275.5716857910156,283.2200012207031,290.9700012207031,279.1600036621094,282.1000061035156,63477700
2022-04-28,281.80865478515625,289.6300048828125,290.9800109863281,281.4599914550781,285.19000244140625,33646600
2022-04-29,270.0256042480469,277.5199890136719,289.8800048828125,276.5,288.6099853515625,37073900
2022-05-02,276.7879943847656,284.4700012207031,284.94000244140625,276.2200012207031,277.7099914550781,35151100
2022-05-03,274.1705627441406,281.7799987792969,284.1300048828125,280.1499938964844,283.9599914550781,25978600
2022-05-04,282.1491394042969,289.9800109863281,290.8800048828125,276.7300109863281,282.5899963378906,33599300
2022-05-05,269.8601989746094,277.3500061035156,286.3500061035156,274.3399963378906,285.5400085449219,43260400
2022-05-06,267.3110046386719,274.7300109863281,279.25,271.2699890136719,274.80999755859375,37780300
2022-05-09,257.43505859375,264.5799865722656,272.3599853515625,263.32000732421875,270.05999755859375,47726000
2022-05-10,262.22222900390625,269.5,273.75,265.07000732421875,271.69000244140625,39336400
2022-05-11,253.51388549804688,260.54998779296875,271.3599853515625,259.29998779296875,265.67999267578125,48975900
2022-05-12,248.454345703125,255.35000610351562,259.8800048828125,250.02000427246094,257.69000244140625,51033800
2022-05-13,254.0685272216797,261.1199951171875,263.0400085449219,255.35000610351562,257.3500061035156,34925100
2022-05-16,254.43824768066406,261.5,265.82000732421875,255.77999877929688,259.9599914550781,32550900
2022-05-17,259.61456298828125,266.82000732421875,268.3299865722656,262.4599914550781,266.1099853515625,28828800
2022-05-18,247.79440307617188,254.0800018310547,263.6000061035156,252.77000427246094,263.0,31356000
2022-05-19,246.877685546875,253.13999938964844,257.6700134277344,251.8800048828125,253.89999389648438,32692300
2022-05-20,246.31199645996094,252.55999755859375,258.5400085449219,246.44000244140625,257.239990234375,39199300
2022-05-23,254.2018585205078,260.6499938964844,261.5,253.42999267578125,255.49000549316406,33175400
2022-05-24,253.1973419189453,259.6199951171875,261.3299865722656,253.5,257.8900146484375,29043900
2022-05-25,256.025634765625,262.5199890136719,264.5799865722656,257.1300048828125,258.1400146484375,28547900
2022-05-26,259.32196044921875,265.8999938964844,267.1099853515625,261.42999267578125,262.2699890136719,25002100
2022-05-27,266.48040771484375,273.239990234375,273.3399963378906,267.55999755859375,268.4800109863281,26910800
2022-05-31,265.14434814453125,271.8699951171875,274.7699890136719,268.92999267578125,272.5299987792969,37827700
2022-06-01,265.6806945800781,272.4200134277344,277.69000244140625,270.0400085449219,275.20001220703125,25292200
2022-06-02,267.7872619628906,274.5799865722656,274.6499938964844,261.6000061035156,264.45001220703125,44008200
2022-06-03,263.340087890625,270.0199890136719,273.45001220703125,268.4100036621094,270.30999755859375,28059000
2022-06-06,262.10150146484375,268.75,274.17999267578125,267.2200012207031,272.05999755859375,22400300
2022-06-07,265.75872802734375,272.5,273.1300048828125,265.94000244140625,266.6400146484375,22860700
2022-06-08,263.7204284667969,270.4100036621094,273.0,269.6099853515625,271.7099914550781,17372300
2022-06-09,258.23944091796875,264.7900085449219,272.7099914550781,264.6300048828125,267.7799987792969,26439700
2022-06-10,246.7313690185547,252.99000549316406,260.5799865722656,252.52999877929688,260.5799865722656,31422800
2022-06-13,236.26683044433594,242.25999450683594,249.02000427246094,241.52999877929688,245.11000061035156,46135800
2022-06-14,238.44163513183594,244.49000549316406,245.74000549316406,241.50999450683594,243.86000061035156,28651500
2022-06-15,245.53179931640625,251.75999450683594,255.3000030517578,246.4199981689453,248.30999755859375,33111700
2022-06-16,238.90980529785156,244.97000122070312,247.4199981689453,243.02000427246094,245.97999572753906,33169200
2022-06-17,241.52346801757812,247.64999389648438,250.5,244.02999877929688,244.6999969482422,43084800
2022-06-21,247.4628143310547,253.74000549316406,254.75,249.50999450683594,250.25999450683594,29928300
2022-06-22,246.86793518066406,253.1300048828125,257.1700134277344,250.3699951171875,251.88999938964844,25939900
2022-06-23,252.4561767578125,258.8599853515625,259.3699951171875,253.6300048828125,255.57000732421875,25861400
2022-06-24,261.07745361328125,267.70001220703125,267.9800109863281,261.7200012207031,261.80999755859375,33923200
2022-06-27,258.3370056152344,264.8900146484375,268.29998779296875,263.2799987792969,268.2099914550781,24615100
2022-06-28,250.13507080078125,256.4800109863281,266.9100036621094,256.32000732421875,263.9800109863281,27295500
2022-06-29,253.821533203125,260.260009765625,261.9700012207031,255.75999450683594,257.5899963378906,20069800
2022-06-30,250.4763946533203,256.8299865722656,259.5299987792969,252.89999389648438,257.04998779296875,31730900
2022-07-01,253.15829467773438,259.5799865722656,259.7699890136719,254.61000061035156,256.3900146484375,22837700
2022-07-05,256.3474426269531,262.8500061035156,262.9800109863281,254.74000549316406,256.1600036621094,22941000
2022-07-06,259.6242980957031,266.2099914550781,267.989990234375,262.3999938964844,263.75,23824400
2022-07-07,261.7601623535156,268.3999938964844,269.05999755859375,265.0199890136719,265.1199951171875,20859900
2022-07-08,261.0384216308594,267.6600036621094,268.1000061035156,263.2900085449219,264.7900085449219,19658800
2022-07-11,257.96636962890625,264.510009765625,266.5299987792969,262.17999267578125,265.6499938964844,19455200
2022-07-12,247.39456176757812,253.6699981689453,265.94000244140625,252.0399932861328,265.8800048828125,35868500
2022-07-13,246.4680938720703,252.72000122070312,253.5500030517578,248.11000061035156,250.19000244140625,29497400
2022-07-14,247.79440307617188,254.0800018310547,255.13999938964844,245.94000244140625,250.57000732421875,25102800
2022-07-15,250.36911010742188,256.7200012207031,260.3699951171875,254.77000427246094,255.72000122070312,29774100
2022-07-18,247.960205078125,254.25,260.8399963378906,253.3000030517578,259.75,20975000
2022-07-19,253.1095733642578,259.5299987792969,259.7200012207031,253.67999267578125,257.5799865722656,25012600
2022-07-20,255.78173828125,262.2699890136719,264.8699951171875,258.9100036621094,259.8999938964844,22788300
2022-07-21,258.2882080078125,264.8399963378906,264.8900146484375,257.0299987792969,259.7900085449219,22404700
2022-07-22,253.91905212402344,260.3599853515625,265.3299865722656,259.07000732421875,265.239990234375,21881300
2022-07-25,252.42691040039062,258.8299865722656,261.5,256.80999755859375,261.0,21056000
2022-07-26,245.6683349609375,251.89999389648438,259.8800048828125,249.57000732421875,259.8599853515625,39348000
2022-07-27,262.09173583984375,268.739990234375,270.04998779296875,258.8500061035156,261.1600036621094,45994000
2022-07-28,269.572021484375,276.4100036621094,277.8399963378906,267.8699951171875,269.75,33459300
2022-07-29,273.7948913574219,280.739990234375,282.0,276.6300048828125,277.70001220703125,32152800
2022-08-01,271.1324768066406,278.010009765625,281.2799987792969,275.8399963378906,277.82000732421875,21539600
2022-08-02,268.0213317871094,274.82000732421875,277.8900146484375,272.3800048828125,276.0,22754200
2022-08-03,275.4820861816406,282.4700012207031,283.5,276.6099853515625,276.760009765625,23518900
2022-08-04,276.6329650878906,283.6499938964844,283.79998779296875,280.1700134277344,281.79998779296875,18098700
2022-08-05,275.91119384765625,282.9100036621094,283.6499938964844,278.67999267578125,279.1499938964844,16774600
2022-08-08,273.3852844238281,280.32000732421875,285.9200134277344,279.32000732421875,284.04998779296875,18739200
2022-08-09,275.3162841796875,282.29998779296875,283.0799865722656,277.6099853515625,279.6400146484375,23405200
2022-08-10,282.006591796875,289.1600036621094,289.80999755859375,286.94000244140625,288.1700134277344,24687800
2022-08-11,279.9195556640625,287.0199890136719,291.2099914550781,286.510009765625,290.8500061035156,20065900
2022-08-12,284.6885681152344,291.9100036621094,291.9100036621094,286.94000244140625,288.4800109863281,22619700
2022-08-15,286.21002197265625,293.4700012207031,294.17999267578125,290.1099853515625,291.0,18085700
2022-08-16,285.46875,292.7099914550781,294.0400085449219,290.4200134277344,291.989990234375,18102900
2022-08-17,284.7162170410156,291.32000732421875,293.3500061035156,289.4700012207031,289.739990234375,18253400
2022-08-18,283.5922546386719,290.1700134277344,291.9100036621094,289.0799865722656,290.19000244140625,17186200
2022-08-19,279.6633605957031,286.1499938964844,289.25,285.55999755859375,288.8999938964844,20570000
2022-08-22,271.4538269042969,277.75,282.4599914550781,277.2200012207031,282.0799865722656,25061100
2022-08-23,270.1734924316406,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,17527400
2022-08-24,269.5382995605469,275.7900085449219,277.2300109863281,275.1099853515625,275.4100036621094,18137000
2022-08-25,272.5289001464844,278.8500061035156,279.0199890136719,274.5199890136719,277.3299865722656,16583400
2022-08-26,262.0127868652344,268.0899963378906,280.3399963378906,267.9800109863281,279.0799865722656,27549300
2022-08-29,259.2176513671875,265.2300109863281,267.3999938964844,263.8500061035156,265.8500061035156,20338500
2022-08-30,257.00885009765625,262.9700012207031,267.04998779296875,260.6600036621094,266.6700134277344,22767100
2022-08-31,255.54286193847656,261.4700012207031,267.1099853515625,261.3299865722656,265.3900146484375,24791800
2022-09-01,254.4971466064453,260.3999938964844,260.8900146484375,255.41000366210938,258.8699951171875,23263400
2022-09-02,250.25547790527344,256.05999755859375,264.739990234375,254.47000122070312,261.70001220703125,22855400
2022-09-06,247.50921630859375,253.25,257.8299865722656,251.94000244140625,256.20001220703125,21328200
2022-09-07,252.23948669433594,258.0899963378906,258.8299865722656,253.22000122070312,254.6999969482422,24126700
2022-09-08,252.65972900390625,258.5199890136719,260.42999267578125,254.7899932861328,257.510009765625,20319900
2022-09-09,258.4651184082031,264.4599914550781,265.2300109863281,260.2900085449219,260.5,22084700
2022-09-12,260.60546875,266.6499938964844,267.45001220703125,265.1600036621094,265.7799987792969,18747700
2022-09-13,246.27780151367188,251.99000549316406,260.3999938964844,251.58999633789062,258.8399963378906,33353300
2022-09-14,246.50254821777344,252.22000122070312,254.22999572753906,249.86000061035156,253.52999877929688,23913000
2022-09-15,239.81761169433594,245.3800048828125,251.39999389648438,244.02000427246094,249.77000427246094,31530900
2022-09-16,239.19210815429688,244.74000549316406,245.3000030517578,242.05999755859375,244.25999450683594,39791800
2022-09-19,238.97711181640625,244.52000427246094,245.13999938964844,240.85000610351562,242.47000122070312,26826900
2022-09-20,236.95399475097656,242.4499969482422,243.50999450683594,239.63999938964844,242.07000732421875,26660300
2022-09-21,233.53338623046875,238.9499969482422,247.66000366210938,238.89999389648438,244.27000427246094,28625600
2022-09-22,235.51734924316406,240.97999572753906,243.86000061035156,237.57000732421875,237.8699951171875,31061200
2022-09-23,232.52670288085938,237.9199981689453,241.1300048828125,235.1999969482422,239.5399932861328,34176000
2022-09-26,232.06735229492188,237.4499969482422,241.4499969482422,236.89999389648438,237.0500030517578,27694200
2022-09-27,231.0509490966797,236.41000366210938,241.8000030517578,234.5,239.97999572753906,27018700
2022-09-28,235.60528564453125,241.07000732421875,242.3300018310547,234.72999572753906,236.80999755859375,29029700
2022-09-29,232.11622619628906,237.5,239.9499969482422,234.41000366210938,238.88999938964844,27484200
2022-09-30,227.62049865722656,232.89999389648438,240.5399932861328,232.72999572753906,238.2899932861328,35694800
2022-10-03,235.2827911376953,240.74000549316406,241.61000061035156,234.66000366210938,235.41000366210938,28880400
2022-10-04,243.23826599121094,248.8800048828125,250.36000061035156,244.97999572753906,245.08999633789062,34888400
2022-10-05,243.55101013183594,249.1999969482422,250.5800018310547,244.10000610351562,245.99000549316406,20347100
2022-10-06,241.19561767578125,246.7899932861328,250.33999633789062,246.0800018310547,247.92999267578125,20239900
2022-10-07,228.9301300048828,234.24000549316406,241.32000732421875,233.1699981689453,240.89999389648438,37769600
2022-10-10,224.05323791503906,229.25,234.55999755859375,226.72999572753906,233.0500030517578,29743600
2022-10-11,220.30029296875,225.41000366210938,229.05999755859375,224.11000061035156,227.6199951171875,30474000
2022-10-12,220.63258361816406,225.75,227.86000061035156,223.9600067138672,225.39999389648438,21903900
2022-10-13,228.9301300048828,234.24000549316406,236.10000610351562,219.1300048828125,219.85000610351562,42551800
2022-10-14,223.37889099121094,228.55999755859375,237.24000549316406,228.33999633789062,235.5399932861328,30198600
2022-10-17,232.14556884765625,237.52999877929688,238.9600067138672,235.13999938964844,235.82000732421875,28142300
2022-10-18,233.0935516357422,238.5,243.92999267578125,235.3699951171875,243.24000549316406,26329600
2022-10-19,231.11932373046875,236.47999572753906,239.61000061035156,234.2899932861328,237.0399932861328,19985700
2022-10-20,230.7968292236328,236.14999389648438,241.30999755859375,234.8699951171875,235.77000427246094,21811000
2022-10-21,236.63150024414062,242.1199951171875,243.0,234.5,234.74000549316406,26299700
2022-10-24,241.6452178955078,247.25,247.83999633789062,241.3000030517578,243.75999450683594,24911200
2022-10-25,244.9779052734375,250.66000366210938,251.0399932861328,245.8300018310547,247.25999450683594,34775500
2022-10-26,226.0763397216797,231.32000732421875,238.3000030517578,230.05999755859375,231.1699981689453,82543200
2022-10-27,221.60992431640625,226.75,233.69000244140625,225.77999877929688,231.0399932861328,40424600
2022-10-28,230.523193359375,235.8699951171875,236.60000610351562,226.0500030517578,226.24000549316406,40647700
2022-10-31,226.86798095703125,232.1300048828125,234.9199981689453,231.14999389648438,233.75999450683594,28357300
2022-11-01,222.9977264404297,228.1699981689453,235.74000549316406,227.3300018310547,234.60000610351562,30592300
2022-11-02,215.11065673828125,220.10000610351562,231.3000030517578,220.0399932861328,229.4600067138672,38407000
2022-11-03,209.3932647705078,214.25,220.41000366210938,213.97999572753906,220.08999633789062,36633900
2022-11-04,216.37142944335938,221.38999938964844,221.58999633789062,213.42999267578125,217.5500030517578,36789100
2022-11-07,222.70449829101562,227.8699951171875,228.41000366210938,221.27999877929688,221.99000549316406,33498000
2022-11-08,223.68186950683594,228.8699951171875,231.64999389648438,225.83999633789062,228.6999969482422,28192500
2022-11-09,219.42066955566406,224.50999450683594,228.6300048828125,224.3300018310547,227.3699951171875,27852900
2022-11-10,237.4720001220703,242.97999572753906,243.3300018310547,235.0,235.42999267578125,46268000
2022-11-11,241.50836181640625,247.11000061035156,247.99000549316406,241.92999267578125,242.99000549316406,34620200
2022-11-14,236.07443237304688,241.5500030517578,243.91000366210938,239.2100067138672,241.99000549316406,31123300
2022-11-15,236.48489379882812,241.97000122070312,247.0,240.02999877929688,245.66000366210938,31390100
2022-11-16,236.91612243652344,241.72999572753906,243.8000030517578,240.4199981689453,242.7899932861328,24093300
2022-11-17,236.8671417236328,241.67999267578125,243.25,237.6300048828125,237.77999877929688,23123500
2022-11-18,236.4163055419922,241.22000122070312,243.74000549316406,239.02999877929688,243.50999450683594,27613500
2022-11-21,237.22975158691406,242.0500030517578,244.6699981689453,241.19000244140625,241.42999267578125,26394700
2022-11-22,240.15042114257812,245.02999877929688,245.30999755859375,240.7100067138672,243.58999633789062,19665700
2022-11-23,242.64964294433594,247.5800018310547,248.27999877929688,244.27000427246094,245.11000061035156,19508500
2022-11-25,242.5614471435547,247.49000549316406,248.6999969482422,246.72999572753906,247.30999755859375,9200800
2022-11-28,236.94552612304688,241.75999450683594,246.64999389648438,240.8000030517578,246.0800018310547,24778200
2022-11-29,235.5440216064453,240.3300018310547,242.7899932861328,238.2100067138672,241.39999389648438,17956300
2022-11-30,250.05906677246094,255.13999938964844,255.3300018310547,239.86000061035156,240.57000732421875,47594200
2022-12-01,249.6180419921875,254.69000244140625,256.1199951171875,250.9199981689453,253.8699951171875,26041500
2022-12-02,249.9414825439453,255.02000427246094,256.05999755859375,249.69000244140625,249.82000732421875,21528500
2022-12-05,245.2174530029297,250.1999969482422,253.82000732421875,248.05999755859375,252.00999450683594,23435300
2022-12-06,240.2386016845703,245.1199951171875,251.86000061035156,243.77999877929688,250.82000732421875,22463700
2022-12-07,239.5035400390625,244.3699951171875,246.16000366210938,242.2100067138672,244.8300018310547,20481500
2022-12-08,242.4731903076172,247.39999389648438,248.74000549316406,243.05999755859375,244.83999633789062,22611800
2022-12-09,240.53265380859375,245.4199981689453,248.30999755859375,244.16000366210938,244.6999969482422,20609700
2022-12-12,247.4814453125,252.50999450683594,252.5399932861328,247.1699981689453,247.4499969482422,30665100
2022-12-13,251.80364990234375,256.9200134277344,263.9200134277344,253.07000732421875,261.69000244140625,42196900
2022-12-14,252.09765625,257.2200012207031,262.5899963378906,254.30999755859375,257.1300048828125,35410900
2022-12-15,244.05116271972656,249.00999450683594,254.1999969482422,247.33999633789062,253.72000122070312,35560400
2022-12-16,239.8171844482422,244.69000244140625,249.83999633789062,243.50999450683594,248.5500030517578,86102000
2022-12-19,235.66163635253906,240.4499969482422,245.2100067138672,238.7100067138672,244.86000061035156,29696400
2022-12-20,236.9847412109375,241.8000030517578,242.91000366210938,238.4199981689453,239.39999389648438,25150800
2022-12-21,239.56234741210938,244.42999267578125,245.6199951171875,240.11000061035156,241.69000244140625,23690600
2022-12-22,233.44662475585938,238.19000244140625,241.99000549316406,233.8699951171875,241.25999450683594,28651700
2022-12-23,233.97586059570312,238.72999572753906,238.8699951171875,233.94000244140625,236.11000061035156,21207000
2022-12-27,232.24111938476562,236.9600067138672,238.92999267578125,235.8300018310547,238.6999969482422,16688600
2022-12-28,229.85951232910156,234.52999877929688,239.72000122070312,234.1699981689453,236.88999938964844,17457100
2022-12-29,236.21043395996094,241.00999450683594,241.9199981689453,235.64999389648438,235.64999389648438,19770700
2022-12-30,235.044189453125,239.82000732421875,239.9600067138672,236.66000366210938,238.2100067138672,21938500
2023-01-03,234.80892944335938,239.5800018310547,245.75,237.39999389648438,243.0800018310547,25740000
2023-01-04,224.53765869140625,229.10000610351562,232.8699951171875,225.9600067138672,232.27999877929688,50623400
2023-01-05,217.88287353515625,222.30999755859375,227.5500030517578,221.75999450683594,227.1999969482422,39585600
2023-01-06,220.45068359375,224.92999267578125,225.75999450683594,219.35000610351562,223.0,43613600
2023-01-09,222.5970916748047,227.1199951171875,231.24000549316406,226.41000366210938,226.4499969482422,27369800
2023-01-10,224.29261779785156,228.85000610351562,231.30999755859375,227.3300018310547,227.75999450683594,27033900
2023-01-11,231.07481384277344,235.77000427246094,235.9499969482422,231.11000061035156,231.2899932861328,28669300
2023-01-12,233.76025390625,238.50999450683594,239.89999389648438,233.55999755859375,235.25999450683594,27269500
2023-01-13,234.4659423828125,239.22999572753906,239.3699951171875,234.9199981689453,237.0,21333300
2023-01-17,235.56361389160156,240.35000610351562,240.91000366210938,237.08999633789062,237.97000122070312,29831300
2023-01-18,231.11404418945312,235.80999755859375,242.3800048828125,235.52000427246094,241.57000732421875,30028700
2023-01-19,227.31129455566406,231.92999267578125,235.52000427246094,230.67999267578125,233.77999877929688,28623000
2023-01-20,235.43621826171875,240.22000122070312,240.74000549316406,234.50999450683594,234.86000061035156,35389800
2023-01-23,237.74920654296875,242.5800018310547,245.1699981689453,239.64999389648438,241.10000610351562,31934000
2023-01-24,237.219970703125,242.0399932861328,243.9499969482422,240.44000244140625,242.5,40234400
2023-01-25,235.81845092773438,240.61000061035156,243.3000030517578,230.89999389648438,234.47999572753906,66526600
2023-01-26,243.061279296875,248.0,248.30999755859375,242.0,243.64999389648438,33454500
2023-01-27,243.21807861328125,248.16000366210938,249.8300018310547,246.8300018310547,248.99000549316406,26498900
2023-01-30,237.8766326904297,242.7100067138672,245.60000610351562,242.1999969482422,244.50999450683594,25867400
2023-01-31,242.87501525878906,247.80999755859375,247.9499969482422,242.9499969482422,243.4499969482422,26541100
2023-02-01,247.7166748046875,252.75,255.17999267578125,245.47000122070312,248.0,31259900
2023-02-02,259.3306884765625,264.6000061035156,264.69000244140625,257.25,258.82000732421875,39940400
2023-02-03,253.20516967773438,258.3500061035156,264.20001220703125,257.1000061035156,259.5400085449219,29077300
2023-02-06,251.65658569335938,256.7699890136719,258.29998779296875,254.77999877929688,257.44000244140625,22518000
2023-02-07,262.2317199707031,267.55999755859375,268.7699890136719,260.0799865722656,260.5299987792969,50841400
2023-02-08,261.41827392578125,266.7300109863281,276.760009765625,266.2099914550781,273.20001220703125,54686000
2023-02-09,258.3702087402344,263.6199951171875,273.9800109863281,262.79998779296875,273.79998779296875,42375100
2023-02-10,257.8605651855469,263.1000061035156,264.0899963378906,260.6600036621094,261.5299987792969,25818500
2023-02-13,265.9169006347656,271.32000732421875,274.6000061035156,267.1499938964844,267.6400146484375,44630900
2023-02-14,266.75,272.1700134277344,274.9700012207031,269.2799987792969,272.6700134277344,37047900
2023-02-15,264.6178283691406,269.32000732421875,270.7300109863281,266.17999267578125,268.32000732421875,28922400
2023-02-16,257.572998046875,262.1499938964844,266.739990234375,261.8999938964844,264.0199890136719,29603600
2023-02-17,253.55442810058594,258.05999755859375,260.0899963378906,256.0,259.3900146484375,30000100
2023-02-21,248.258544921875,252.6699981689453,255.49000549316406,251.58999633789062,254.47999572753906,28397400
2023-02-22,247.1187744140625,251.50999450683594,254.33999633789062,250.33999633789062,254.08999633789062,22491100
2023-02-23,250.32186889648438,254.77000427246094,256.8399963378906,250.47999572753906,255.55999755859375,29219100
2023-02-24,244.8687744140625,249.22000122070312,251.0,248.10000610351562,249.9600067138672,24990900
2023-02-27,245.79237365722656,250.16000366210938,252.82000732421875,249.38999938964844,252.4600067138672,21190000
2023-02-28,245.0652618408203,249.4199981689453,251.49000549316406,248.72999572753906,249.07000732421875,22491000
2023-03-01,241.9702911376953,246.27000427246094,250.92999267578125,245.7899932861328,250.75999450683594,27565300
2023-03-02,246.72576904296875,251.11000061035156,251.39999389648438,245.61000061035156,246.5500030517578,24808200
2023-03-03,250.832763671875,255.2899932861328,255.6199951171875,251.38999938964844,252.19000244140625,30760100
2023-03-06,252.38516235351562,256.8699951171875,260.1199951171875,255.97999572753906,256.42999267578125,24109800
2023-03-07,249.7126922607422,254.14999389648438,257.69000244140625,253.38999938964844,256.29998779296875,21473200
2023-03-08,249.2705535888672,253.6999969482422,254.5399932861328,250.80999755859375,254.0399932861328,17340200
2023-03-09,247.91464233398438,252.32000732421875,259.55999755859375,251.5800018310547,255.82000732421875,26653400
2023-03-10,244.249755859375,248.58999633789062,252.7899932861328,247.60000610351562,251.0800018310547,28333900
2023-03-13,249.4866943359375,253.9199981689453,257.9100036621094,245.72999572753906,247.39999389648438,33339700
2023-03-14,256.23681640625,260.7900085449219,261.07000732421875,255.86000061035156,256.75,33620300
